rate_id,rate_date,from_currency,to_currency,exchange_rate,created_at
8082,2023-02-14,USD,BRL,6.516442,2026-03-01 20:26:44
8083,2023-02-15,USD,BRL,6.417502,2026-03-01 20:26:44
8084,2023-02-16,USD,BRL,6.455405,2026-03-01 20:26:44
8085,2023-02-17,USD,BRL,6.438966,2026-03-01 20:26:44
8086,2023-02-18,USD,BRL,6.472551,2026-03-01 20:26:44
8087,2023-02-19,USD,BRL,6.586936,2026-03-01 20:26:44
8088,2023-02-20,USD,BRL,6.455084,2026-03-01 20:26:44
8089,2023-02-21,USD,BRL,6.412392,2026-03-01 20:26:44
8090,2023-02-22,USD,BRL,6.399471,2026-03-01 20:26:44
8091,2023-02-23,USD,BRL,6.487503,2026-03-01 20:26:44
8092,2023-02-24,USD,BRL,6.387965,2026-03-01 20:26:44
8093,2023-02-25,USD,BRL,6.505255,2026-03-01 20:26:44
8094,2023-02-26,USD,BRL,6.513298,2026-03-01 20:26:44
8095,2023-02-27,USD,BRL,6.507121,2026-03-01 20:26:44
8096,2023-02-28,USD,BRL,6.494701,2026-03-01 20:26:44
8097,2023-03-01,USD,BRL,6.467774,2026-03-01 20:26:44
8098,2023-03-02,USD,BRL,6.531669,2026-03-01 20:26:44
8099,2023-03-03,USD,BRL,6.465956,2026-03-01 20:26:44
8100,2023-03-04,USD,BRL,6.486745,2026-03-01 20:26:44
8101,2023-03-05,USD,BRL,6.463021,2026-03-01 20:26:44
8102,2023-03-06,USD,BRL,6.416495,2026-03-01 20:26:44
8103,2023-03-07,USD,BRL,6.574455,2026-03-01 20:26:44
8104,2023-03-08,USD,BRL,6.60017,2026-03-01 20:26:44
8105,2023-03-09,USD,BRL,6.638122,2026-03-01 20:26:44
8106,2023-03-10,USD,BRL,6.709366,2026-03-01 20:26:44
8107,2023-03-11,USD,BRL,6.619823,2026-03-01 20:26:44
8108,2023-03-12,USD,BRL,6.729721,2026-03-01 20:26:44
8109,2023-03-13,USD,BRL,6.572214,2026-03-01 20:26:44
8110,2023-03-14,USD,BRL,6.524494,2026-03-01 20:26:44
8111,2023-03-15,USD,BRL,6.496049,2026-03-01 20:26:44
8112,2023-03-16,USD,BRL,6.53146,2026-03-01 20:26:44
8113,2023-03-17,USD,BRL,6.544643,2026-03-01 20:26:44
8114,2023-03-18,USD,BRL,6.534075,2026-03-01 20:26:44
8115,2023-03-19,USD,BRL,6.533047,2026-03-01 20:26:44
8116,2023-03-20,USD,BRL,6.472837,2026-03-01 20:26:44
8117,2023-03-21,USD,BRL,6.381886,2026-03-01 20:26:44
8118,2023-03-22,USD,BRL,6.425434,2026-03-01 20:26:44
8119,2023-03-23,USD,BRL,6.46728,2026-03-01 20:26:44
8120,2023-03-24,USD,BRL,6.56426,2026-03-01 20:26:44
8121,2023-03-25,USD,BRL,6.515293,2026-03-01 20:26:44
8122,2023-03-26,USD,BRL,6.557669,2026-03-01 20:26:44
8123,2023-03-27,USD,BRL,6.539874,2026-03-01 20:26:44
8124,2023-03-28,USD,BRL,6.613346,2026-03-01 20:26:44
8125,2023-03-29,USD,BRL,6.677034,2026-03-01 20:26:44
8126,2023-03-30,USD,BRL,6.690037,2026-03-01 20:26:44
8127,2023-03-31,USD,BRL,6.668375,2026-03-01 20:26:44
8128,2023-04-01,USD,BRL,6.728722,2026-03-01 20:26:44
8129,2023-04-02,USD,BRL,6.769558,2026-03-01 20:26:44
8130,2023-04-03,USD,BRL,6.725746,2026-03-01 20:26:44
8131,2023-04-04,USD,BRL,6.641836,2026-03-01 20:26:44
8132,2023-04-05,USD,BRL,6.623511,2026-03-01 20:26:44
8133,2023-04-06,USD,BRL,6.71846,2026-03-01 20:26:44
8134,2023-04-07,USD,BRL,6.791123,2026-03-01 20:26:44
8135,2023-04-08,USD,BRL,6.720026,2026-03-01 20:26:44
8136,2023-04-09,USD,BRL,6.646201,2026-03-01 20:26:44
8137,2023-04-10,USD,BRL,6.726202,2026-03-01 20:26:44
8138,2023-04-11,USD,BRL,6.654323,2026-03-01 20:26:44
8139,2023-04-12,USD,BRL,6.686033,2026-03-01 20:26:44
8140,2023-04-13,USD,BRL,6.647042,2026-03-01 20:26:44
8141,2023-04-14,USD,BRL,6.748787,2026-03-01 20:26:44
8142,2023-04-15,USD,BRL,6.69968,2026-03-01 20:26:44
8143,2023-04-16,USD,BRL,6.77194,2026-03-01 20:26:44
8144,2023-04-17,USD,BRL,6.783444,2026-03-01 20:26:44
8145,2023-04-18,USD,BRL,6.79928,2026-03-01 20:26:44
8146,2023-04-19,USD,BRL,6.673929,2026-03-01 20:26:44
8147,2023-04-20,USD,BRL,6.536549,2026-03-01 20:26:44
8148,2023-04-21,USD,BRL,6.52269,2026-03-01 20:26:44
8149,2023-04-22,USD,BRL,6.537591,2026-03-01 20:26:44
8150,2023-04-23,USD,BRL,6.468364,2026-03-01 20:26:44
8151,2023-04-24,USD,BRL,6.402071,2026-03-01 20:26:44
8152,2023-04-25,USD,BRL,6.435742,2026-03-01 20:26:44
8153,2023-04-26,USD,BRL,6.469674,2026-03-01 20:26:44
8154,2023-04-27,USD,BRL,6.460997,2026-03-01 20:26:44
8155,2023-04-28,USD,BRL,6.508376,2026-03-01 20:26:44
8156,2023-04-29,USD,BRL,6.436486,2026-03-01 20:26:44
8157,2023-04-30,USD,BRL,6.414653,2026-03-01 20:26:44
8158,2023-05-01,USD,BRL,6.514732,2026-03-01 20:26:44
8159,2023-05-02,USD,BRL,6.518638,2026-03-01 20:26:44
8160,2023-05-03,USD,BRL,6.526111,2026-03-01 20:26:44
8161,2023-05-04,USD,BRL,6.669151,2026-03-01 20:26:44
8162,2023-05-05,USD,BRL,6.581509,2026-03-01 20:26:44
8163,2023-05-06,USD,BRL,6.630786,2026-03-01 20:26:44
8164,2023-05-07,USD,BRL,6.73526,2026-03-01 20:26:44
8165,2023-05-08,USD,BRL,6.714379,2026-03-01 20:26:44
8166,2023-05-09,USD,BRL,6.76868,2026-03-01 20:26:44
8167,2023-05-10,USD,BRL,6.706046,2026-03-01 20:26:44
8168,2023-05-11,USD,BRL,6.662501,2026-03-01 20:26:44
8169,2023-05-12,USD,BRL,6.686413,2026-03-01 20:26:44
8170,2023-05-13,USD,BRL,6.736611,2026-03-01 20:26:44
8171,2023-05-14,USD,BRL,6.807832,2026-03-01 20:26:44
8172,2023-05-15,USD,BRL,6.908951,2026-03-01 20:26:44
8173,2023-05-16,USD,BRL,6.904255,2026-03-01 20:26:44
8174,2023-05-17,USD,BRL,6.982027,2026-03-01 20:26:44
8175,2023-05-18,USD,BRL,6.959237,2026-03-01 20:26:44
8176,2023-05-19,USD,BRL,7.018325,2026-03-01 20:26:44
8177,2023-05-20,USD,BRL,7.031747,2026-03-01 20:26:44
8178,2023-05-21,USD,BRL,7.061022,2026-03-01 20:26:44
8179,2023-05-22,USD,BRL,7.088938,2026-03-01 20:26:44
8180,2023-05-23,USD,BRL,6.982257,2026-03-01 20:26:44
8181,2023-05-24,USD,BRL,6.908391,2026-03-01 20:26:44
8182,2023-05-25,USD,BRL,6.914762,2026-03-01 20:26:44
8183,2023-05-26,USD,BRL,6.805405,2026-03-01 20:26:44
8184,2023-05-27,USD,BRL,6.858606,2026-03-01 20:26:44
8185,2023-05-28,USD,BRL,6.91485,2026-03-01 20:26:44
8186,2023-05-29,USD,BRL,6.93589,2026-03-01 20:26:44
8187,2023-05-30,USD,BRL,6.862708,2026-03-01 20:26:44
8188,2023-05-31,USD,BRL,6.952219,2026-03-01 20:26:44
8189,2023-06-01,USD,BRL,7.086633,2026-03-01 20:26:44
8190,2023-06-02,USD,BRL,7.096145,2026-03-01 20:26:44
8191,2023-06-03,USD,BRL,7.130043,2026-03-01 20:26:44
8192,2023-06-04,USD,BRL,7.143291,2026-03-01 20:26:44
8193,2023-06-05,USD,BRL,7.178757,2026-03-01 20:26:44
8194,2023-06-06,USD,BRL,7.170356,2026-03-01 20:26:44
8195,2023-06-07,USD,BRL,7.167704,2026-03-01 20:26:44
8196,2023-06-08,USD,BRL,7.228809,2026-03-01 20:26:44
8197,2023-06-09,USD,BRL,7.390013,2026-03-01 20:26:44
8198,2023-06-10,USD,BRL,7.292848,2026-03-01 20:26:44
8199,2023-06-11,USD,BRL,7.285395,2026-03-01 20:26:44
8200,2023-06-12,USD,BRL,7.204497,2026-03-01 20:26:44
8201,2023-06-13,USD,BRL,7.313051,2026-03-01 20:26:44
8202,2023-06-14,USD,BRL,7.272344,2026-03-01 20:26:44
8203,2023-06-15,USD,BRL,7.173811,2026-03-01 20:26:44
8204,2023-06-16,USD,BRL,7.216755,2026-03-01 20:26:44
8205,2023-06-17,USD,BRL,7.336011,2026-03-01 20:26:44
8206,2023-06-18,USD,BRL,7.381693,2026-03-01 20:26:44
8207,2023-06-19,USD,BRL,7.395622,2026-03-01 20:26:44
8208,2023-06-20,USD,BRL,7.423856,2026-03-01 20:26:44
8209,2023-06-21,USD,BRL,7.523145,2026-03-01 20:26:44
8210,2023-06-22,USD,BRL,7.461105,2026-03-01 20:26:44
8211,2023-06-23,USD,BRL,7.452916,2026-03-01 20:26:44
8212,2023-06-24,USD,BRL,7.420867,2026-03-01 20:26:44
8213,2023-06-25,USD,BRL,7.339336,2026-03-01 20:26:44
8214,2023-06-26,USD,BRL,7.31634,2026-03-01 20:26:44
8215,2023-06-27,USD,BRL,7.392769,2026-03-01 20:26:44
8216,2023-06-28,USD,BRL,7.432009,2026-03-01 20:26:44
8217,2023-06-29,USD,BRL,7.47693,2026-03-01 20:26:44
8218,2023-06-30,USD,BRL,7.486923,2026-03-01 20:26:44
8219,2023-07-01,USD,BRL,7.523595,2026-03-01 20:26:44
8220,2023-07-02,USD,BRL,7.466728,2026-03-01 20:26:44
8221,2023-07-03,USD,BRL,7.444656,2026-03-01 20:26:44
8222,2023-07-04,USD,BRL,7.457804,2026-03-01 20:26:44
8223,2023-07-05,USD,BRL,7.476997,2026-03-01 20:26:44
8224,2023-07-06,USD,BRL,7.499254,2026-03-01 20:26:44
8225,2023-07-07,USD,BRL,7.489154,2026-03-01 20:26:44
8226,2023-07-08,USD,BRL,7.462239,2026-03-01 20:26:44
8227,2023-07-09,USD,BRL,7.687245,2026-03-01 20:26:44
8228,2023-07-10,USD,BRL,7.752858,2026-03-01 20:26:44
8229,2023-07-11,USD,BRL,7.78275,2026-03-01 20:26:44
8230,2023-07-12,USD,BRL,7.765323,2026-03-01 20:26:44
8231,2023-07-13,USD,BRL,7.732038,2026-03-01 20:26:44
8232,2023-07-14,USD,BRL,7.722173,2026-03-01 20:26:44
8233,2023-07-15,USD,BRL,7.743163,2026-03-01 20:26:44
8234,2023-07-16,USD,BRL,7.60685,2026-03-01 20:26:44
8235,2023-07-17,USD,BRL,7.494868,2026-03-01 20:26:44
8236,2023-07-18,USD,BRL,7.4497,2026-03-01 20:26:44
8237,2023-07-19,USD,BRL,7.463921,2026-03-01 20:26:44
8238,2023-07-20,USD,BRL,7.446783,2026-03-01 20:26:44
8239,2023-07-21,USD,BRL,7.55088,2026-03-01 20:26:44
8240,2023-07-22,USD,BRL,7.445822,2026-03-01 20:26:44
8241,2023-07-23,USD,BRL,7.392972,2026-03-01 20:26:44
8242,2023-07-24,USD,BRL,7.499281,2026-03-01 20:26:44
8243,2023-07-25,USD,BRL,7.508218,2026-03-01 20:26:44
8244,2023-07-26,USD,BRL,7.570737,2026-03-01 20:26:44
8245,2023-07-27,USD,BRL,7.71813,2026-03-01 20:26:44
8246,2023-07-28,USD,BRL,7.667503,2026-03-01 20:26:44
8247,2023-07-29,USD,BRL,7.659992,2026-03-01 20:26:44
8248,2023-07-30,USD,BRL,7.640017,2026-03-01 20:26:44
8249,2023-07-31,USD,BRL,7.500277,2026-03-01 20:26:44
8250,2023-08-01,USD,BRL,7.478043,2026-03-01 20:26:44
8251,2023-08-02,USD,BRL,7.540043,2026-03-01 20:26:44
8252,2023-08-03,USD,BRL,7.578207,2026-03-01 20:26:44
8253,2023-08-04,USD,BRL,7.6222,2026-03-01 20:26:44
8254,2023-08-05,USD,BRL,7.594944,2026-03-01 20:26:44
8255,2023-08-06,USD,BRL,7.547806,2026-03-01 20:26:44
8256,2023-08-07,USD,BRL,7.638269,2026-03-01 20:26:44
8257,2023-08-08,USD,BRL,7.602226,2026-03-01 20:26:44
8258,2023-08-09,USD,BRL,7.62298,2026-03-01 20:26:44
8259,2023-08-10,USD,BRL,7.634381,2026-03-01 20:26:44
8260,2023-08-11,USD,BRL,7.739904,2026-03-01 20:26:44
8261,2023-08-12,USD,BRL,7.81072,2026-03-01 20:26:44
8262,2023-08-13,USD,BRL,7.715639,2026-03-01 20:26:44
8263,2023-08-14,USD,BRL,7.629454,2026-03-01 20:26:44
8264,2023-08-15,USD,BRL,7.67084,2026-03-01 20:26:44
8265,2023-08-16,USD,BRL,7.665852,2026-03-01 20:26:44
8266,2023-08-17,USD,BRL,7.632709,2026-03-01 20:26:44
8267,2023-08-18,USD,BRL,7.705753,2026-03-01 20:26:44
8268,2023-08-19,USD,BRL,7.719033,2026-03-01 20:26:44
8269,2023-08-20,USD,BRL,7.722506,2026-03-01 20:26:44
8270,2023-08-21,USD,BRL,7.779109,2026-03-01 20:26:44
8271,2023-08-22,USD,BRL,7.751321,2026-03-01 20:26:44
8272,2023-08-23,USD,BRL,7.866371,2026-03-01 20:26:44
8273,2023-08-24,USD,BRL,7.807836,2026-03-01 20:26:44
8274,2023-08-25,USD,BRL,7.855962,2026-03-01 20:26:44
8275,2023-08-26,USD,BRL,7.962455,2026-03-01 20:26:44
8276,2023-08-27,USD,BRL,7.85945,2026-03-01 20:26:44
8277,2023-08-28,USD,BRL,7.83372,2026-03-01 20:26:44
8278,2023-08-29,USD,BRL,7.918126,2026-03-01 20:26:44
8279,2023-08-30,USD,BRL,8.004575,2026-03-01 20:26:44
8280,2023-08-31,USD,BRL,7.991298,2026-03-01 20:26:44
8281,2023-09-01,USD,BRL,7.935822,2026-03-01 20:26:44
8282,2023-09-02,USD,BRL,8.007264,2026-03-01 20:26:44
8283,2023-09-03,USD,BRL,8.096693,2026-03-01 20:26:44
8284,2023-09-04,USD,BRL,8.007978,2026-03-01 20:26:44
8285,2023-09-05,USD,BRL,7.917306,2026-03-01 20:26:44
8286,2023-09-06,USD,BRL,7.933775,2026-03-01 20:26:44
8287,2023-09-07,USD,BRL,7.980604,2026-03-01 20:26:44
8288,2023-09-08,USD,BRL,7.957796,2026-03-01 20:26:44
8289,2023-09-09,USD,BRL,8.008534,2026-03-01 20:26:44
8290,2023-09-10,USD,BRL,7.954777,2026-03-01 20:26:44
8291,2023-09-11,USD,BRL,7.79751,2026-03-01 20:26:44
8292,2023-09-12,USD,BRL,7.766085,2026-03-01 20:26:44
8293,2023-09-13,USD,BRL,7.770368,2026-03-01 20:26:44
8294,2023-09-14,USD,BRL,7.749857,2026-03-01 20:26:44
8295,2023-09-15,USD,BRL,7.66538,2026-03-01 20:26:44
8296,2023-09-16,USD,BRL,7.535033,2026-03-01 20:26:44
8297,2023-09-17,USD,BRL,7.498293,2026-03-01 20:26:44
8298,2023-09-18,USD,BRL,7.561642,2026-03-01 20:26:44
8299,2023-09-19,USD,BRL,7.651329,2026-03-01 20:26:44
8300,2023-09-20,USD,BRL,7.737086,2026-03-01 20:26:44
8301,2023-09-21,USD,BRL,7.677497,2026-03-01 20:26:44
8302,2023-09-22,USD,BRL,7.594159,2026-03-01 20:26:44
8303,2023-09-23,USD,BRL,7.629438,2026-03-01 20:26:44
8304,2023-09-24,USD,BRL,7.674886,2026-03-01 20:26:44
8305,2023-09-25,USD,BRL,7.703535,2026-03-01 20:26:44
8306,2023-09-26,USD,BRL,7.558397,2026-03-01 20:26:44
8307,2023-09-27,USD,BRL,7.496583,2026-03-01 20:26:44
8308,2023-09-28,USD,BRL,7.494154,2026-03-01 20:26:44
8309,2023-09-29,USD,BRL,7.5283,2026-03-01 20:26:44
8310,2023-09-30,USD,BRL,7.582585,2026-03-01 20:26:44
8311,2023-10-01,USD,BRL,7.59256,2026-03-01 20:26:44
8312,2023-10-02,USD,BRL,7.615921,2026-03-01 20:26:44
8313,2023-10-03,USD,BRL,7.621675,2026-03-01 20:26:44
8314,2023-10-04,USD,BRL,7.670727,2026-03-01 20:26:44
8315,2023-10-05,USD,BRL,7.69303,2026-03-01 20:26:44
8316,2023-10-06,USD,BRL,7.697455,2026-03-01 20:26:44
8317,2023-10-07,USD,BRL,7.677676,2026-03-01 20:26:44
8318,2023-10-08,USD,BRL,7.683217,2026-03-01 20:26:44
8319,2023-10-09,USD,BRL,7.718034,2026-03-01 20:26:44
8320,2023-10-10,USD,BRL,7.737165,2026-03-01 20:26:44
8321,2023-10-11,USD,BRL,7.764631,2026-03-01 20:26:44
8322,2023-10-12,USD,BRL,7.863133,2026-03-01 20:26:44
8323,2023-10-13,USD,BRL,7.882452,2026-03-01 20:26:44
8324,2023-10-14,USD,BRL,7.834054,2026-03-01 20:26:44
8325,2023-10-15,USD,BRL,7.899194,2026-03-01 20:26:44
8326,2023-10-16,USD,BRL,7.797822,2026-03-01 20:26:44
8327,2023-10-17,USD,BRL,7.718434,2026-03-01 20:26:44
8328,2023-10-18,USD,BRL,7.742552,2026-03-01 20:26:44
8329,2023-10-19,USD,BRL,7.779968,2026-03-01 20:26:44
8330,2023-10-20,USD,BRL,7.688898,2026-03-01 20:26:44
8331,2023-10-21,USD,BRL,7.660875,2026-03-01 20:26:44
8332,2023-10-22,USD,BRL,7.616916,2026-03-01 20:26:44
8333,2023-10-23,USD,BRL,7.581734,2026-03-01 20:26:44
8334,2023-10-24,USD,BRL,7.649098,2026-03-01 20:26:44
8335,2023-10-25,USD,BRL,7.699842,2026-03-01 20:26:44
8336,2023-10-26,USD,BRL,7.698113,2026-03-01 20:26:44
8337,2023-10-27,USD,BRL,7.658277,2026-03-01 20:26:44
8338,2023-10-28,USD,BRL,7.561176,2026-03-01 20:26:44
8339,2023-10-29,USD,BRL,7.662688,2026-03-01 20:26:44
8340,2023-10-30,USD,BRL,7.705213,2026-03-01 20:26:44
8341,2023-10-31,USD,BRL,7.653743,2026-03-01 20:26:44
8342,2023-11-01,USD,BRL,7.705468,2026-03-01 20:26:44
8343,2023-11-02,USD,BRL,7.70003,2026-03-01 20:26:44
8344,2023-11-03,USD,BRL,7.678888,2026-03-01 20:26:44
8345,2023-11-04,USD,BRL,7.710097,2026-03-01 20:26:44
8346,2023-11-05,USD,BRL,7.656081,2026-03-01 20:26:44
8347,2023-11-06,USD,BRL,7.630986,2026-03-01 20:26:44
8348,2023-11-07,USD,BRL,7.639385,2026-03-01 20:26:44
8349,2023-11-08,USD,BRL,7.603184,2026-03-01 20:26:44
8350,2023-11-09,USD,BRL,7.650925,2026-03-01 20:26:44
8351,2023-11-10,USD,BRL,7.786503,2026-03-01 20:26:44
8352,2023-11-11,USD,BRL,7.731019,2026-03-01 20:26:44
8353,2023-11-12,USD,BRL,7.610342,2026-03-01 20:26:44
8354,2023-11-13,USD,BRL,7.467827,2026-03-01 20:26:44
8355,2023-11-14,USD,BRL,7.456917,2026-03-01 20:26:44
8356,2023-11-15,USD,BRL,7.410142,2026-03-01 20:26:44
8357,2023-11-16,USD,BRL,7.424339,2026-03-01 20:26:44
8358,2023-11-17,USD,BRL,7.43329,2026-03-01 20:26:44
8359,2023-11-18,USD,BRL,7.321529,2026-03-01 20:26:44
8360,2023-11-19,USD,BRL,7.197082,2026-03-01 20:26:44
8361,2023-11-20,USD,BRL,7.216856,2026-03-01 20:26:44
8362,2023-11-21,USD,BRL,7.22575,2026-03-01 20:26:44
8363,2023-11-22,USD,BRL,7.1965,2026-03-01 20:26:44
8364,2023-11-23,USD,BRL,7.084699,2026-03-01 20:26:44
8365,2023-11-24,USD,BRL,7.115918,2026-03-01 20:26:44
8366,2023-11-25,USD,BRL,7.201384,2026-03-01 20:26:44
8367,2023-11-26,USD,BRL,7.219949,2026-03-01 20:26:44
8368,2023-11-27,USD,BRL,7.162212,2026-03-01 20:26:44
8369,2023-11-28,USD,BRL,7.164901,2026-03-01 20:26:44
8370,2023-11-29,USD,BRL,7.072959,2026-03-01 20:26:44
8371,2023-11-30,USD,BRL,7.143496,2026-03-01 20:26:44
8372,2023-12-01,USD,BRL,7.148689,2026-03-01 20:26:44
8373,2023-12-02,USD,BRL,7.030274,2026-03-01 20:26:44
8374,2023-12-03,USD,BRL,7.010075,2026-03-01 20:26:44
8375,2023-12-04,USD,BRL,7.040429,2026-03-01 20:26:44
8376,2023-12-05,USD,BRL,7.01806,2026-03-01 20:26:44
8377,2023-12-06,USD,BRL,6.999531,2026-03-01 20:26:44
8378,2023-12-07,USD,BRL,6.918942,2026-03-01 20:26:44
8379,2023-12-08,USD,BRL,6.955663,2026-03-01 20:26:44
8380,2023-12-09,USD,BRL,6.912989,2026-03-01 20:26:44
8381,2023-12-10,USD,BRL,6.773653,2026-03-01 20:26:44
8382,2023-12-11,USD,BRL,6.749702,2026-03-01 20:26:44
8383,2023-12-12,USD,BRL,6.812083,2026-03-01 20:26:44
8384,2023-12-13,USD,BRL,6.786994,2026-03-01 20:26:44
8385,2023-12-14,USD,BRL,6.898737,2026-03-01 20:26:44
8386,2023-12-15,USD,BRL,6.926368,2026-03-01 20:26:44
8387,2023-12-16,USD,BRL,6.948201,2026-03-01 20:26:44
8388,2023-12-17,USD,BRL,6.939493,2026-03-01 20:26:44
8389,2023-12-18,USD,BRL,6.934722,2026-03-01 20:26:44
8390,2023-12-19,USD,BRL,6.917225,2026-03-01 20:26:44
8391,2023-12-20,USD,BRL,6.897248,2026-03-01 20:26:44
8392,2023-12-21,USD,BRL,6.931524,2026-03-01 20:26:44
8393,2023-12-22,USD,BRL,6.870372,2026-03-01 20:26:44
8394,2023-12-23,USD,BRL,6.800779,2026-03-01 20:26:44
8395,2023-12-24,USD,BRL,6.728892,2026-03-01 20:26:44
8396,2023-12-25,USD,BRL,6.859534,2026-03-01 20:26:44
8397,2023-12-26,USD,BRL,6.893589,2026-03-01 20:26:44
8398,2023-12-27,USD,BRL,6.913087,2026-03-01 20:26:44
8399,2023-12-28,USD,BRL,6.844246,2026-03-01 20:26:44
8400,2023-12-29,USD,BRL,6.884255,2026-03-01 20:26:44
8401,2023-12-30,USD,BRL,6.876393,2026-03-01 20:26:44
8402,2023-12-31,USD,BRL,6.889976,2026-03-01 20:26:44
8403,2024-01-01,USD,BRL,6.826567,2026-03-01 20:26:44
8404,2024-01-02,USD,BRL,6.836579,2026-03-01 20:26:44
8405,2024-01-03,USD,BRL,6.809032,2026-03-01 20:26:44
8406,2024-01-04,USD,BRL,6.759793,2026-03-01 20:26:44
8407,2024-01-05,USD,BRL,6.806407,2026-03-01 20:26:44
8408,2024-01-06,USD,BRL,6.70821,2026-03-01 20:26:44
8409,2024-01-07,USD,BRL,6.743701,2026-03-01 20:26:44
8410,2024-01-08,USD,BRL,6.787031,2026-03-01 20:26:44
8411,2024-01-09,USD,BRL,6.730716,2026-03-01 20:26:44
8412,2024-01-10,USD,BRL,6.678599,2026-03-01 20:26:44
8413,2024-01-11,USD,BRL,6.664285,2026-03-01 20:26:44
8414,2024-01-12,USD,BRL,6.68172,2026-03-01 20:26:44
8415,2024-01-13,USD,BRL,6.671808,2026-03-01 20:26:44
8416,2024-01-14,USD,BRL,6.69882,2026-03-01 20:26:44
8417,2024-01-15,USD,BRL,6.810715,2026-03-01 20:26:44
8418,2024-01-16,USD,BRL,6.777913,2026-03-01 20:26:44
8419,2024-01-17,USD,BRL,6.668968,2026-03-01 20:26:44
8420,2024-01-18,USD,BRL,6.720767,2026-03-01 20:26:44
8421,2024-01-19,USD,BRL,6.827902,2026-03-01 20:26:44
8422,2024-01-20,USD,BRL,6.852911,2026-03-01 20:26:44
8423,2024-01-21,USD,BRL,6.782738,2026-03-01 20:26:44
8424,2024-01-22,USD,BRL,6.774525,2026-03-01 20:26:44
8425,2024-01-23,USD,BRL,6.70321,2026-03-01 20:26:44
8426,2024-01-24,USD,BRL,6.743633,2026-03-01 20:26:44
8427,2024-01-25,USD,BRL,6.658026,2026-03-01 20:26:44
8428,2024-01-26,USD,BRL,6.638931,2026-03-01 20:26:44
8429,2024-01-27,USD,BRL,6.576115,2026-03-01 20:26:44
8430,2024-01-28,USD,BRL,6.583685,2026-03-01 20:26:44
8431,2024-01-29,USD,BRL,6.560709,2026-03-01 20:26:44
8432,2024-01-30,USD,BRL,6.571353,2026-03-01 20:26:44
8433,2024-01-31,USD,BRL,6.572445,2026-03-01 20:26:44
8434,2024-02-01,USD,BRL,6.511342,2026-03-01 20:26:44
8435,2024-02-02,USD,BRL,6.549623,2026-03-01 20:26:44
8436,2024-02-03,USD,BRL,6.546323,2026-03-01 20:26:44
8437,2024-02-04,USD,BRL,6.485349,2026-03-01 20:26:44
8438,2024-02-05,USD,BRL,6.623437,2026-03-01 20:26:44
8439,2024-02-06,USD,BRL,6.65294,2026-03-01 20:26:44
8440,2024-02-07,USD,BRL,6.643045,2026-03-01 20:26:44
8441,2024-02-08,USD,BRL,6.731915,2026-03-01 20:26:44
8442,2024-02-09,USD,BRL,6.849449,2026-03-01 20:26:44
8443,2024-02-10,USD,BRL,6.839772,2026-03-01 20:26:44
8444,2024-02-11,USD,BRL,6.861891,2026-03-01 20:26:44
8445,2024-02-12,USD,BRL,6.798011,2026-03-01 20:26:44
8446,2024-02-13,USD,BRL,6.788288,2026-03-01 20:26:44
8447,2024-02-14,USD,BRL,6.775268,2026-03-01 20:26:44
8448,2024-02-15,USD,BRL,6.786776,2026-03-01 20:26:44
8449,2024-02-16,USD,BRL,6.807784,2026-03-01 20:26:44
8450,2024-02-17,USD,BRL,6.843483,2026-03-01 20:26:44
8451,2024-02-18,USD,BRL,6.858518,2026-03-01 20:26:44
8452,2024-02-19,USD,BRL,6.780426,2026-03-01 20:26:44
8453,2024-02-20,USD,BRL,6.72044,2026-03-01 20:26:44
8454,2024-02-21,USD,BRL,6.685635,2026-03-01 20:26:44
8455,2024-02-22,USD,BRL,6.667584,2026-03-01 20:26:44
8456,2024-02-23,USD,BRL,6.733622,2026-03-01 20:26:44
8457,2024-02-24,USD,BRL,6.659951,2026-03-01 20:26:44
8458,2024-02-25,USD,BRL,6.637267,2026-03-01 20:26:44
8459,2024-02-26,USD,BRL,6.696833,2026-03-01 20:26:44
8460,2024-02-27,USD,BRL,6.677643,2026-03-01 20:26:44
8461,2024-02-28,USD,BRL,6.706375,2026-03-01 20:26:44
8462,2024-02-29,USD,BRL,6.697266,2026-03-01 20:26:44
8463,2024-03-01,USD,BRL,6.713191,2026-03-01 20:26:44
8464,2024-03-02,USD,BRL,6.698458,2026-03-01 20:26:44
8465,2024-03-03,USD,BRL,6.740391,2026-03-01 20:26:44
8466,2024-03-04,USD,BRL,6.642687,2026-03-01 20:26:44
8467,2024-03-05,USD,BRL,6.619694,2026-03-01 20:26:44
8468,2024-03-06,USD,BRL,6.637922,2026-03-01 20:26:44
8469,2024-03-07,USD,BRL,6.671087,2026-03-01 20:26:44
8470,2024-03-08,USD,BRL,6.765286,2026-03-01 20:26:44
8471,2024-03-09,USD,BRL,6.740109,2026-03-01 20:26:44
8472,2024-03-10,USD,BRL,6.834415,2026-03-01 20:26:44
8473,2024-03-11,USD,BRL,6.791809,2026-03-01 20:26:44
8474,2024-03-12,USD,BRL,6.877058,2026-03-01 20:26:44
8475,2024-03-13,USD,BRL,6.929921,2026-03-01 20:26:44
8476,2024-03-14,USD,BRL,6.870232,2026-03-01 20:26:44
8477,2024-03-15,USD,BRL,6.889829,2026-03-01 20:26:44
8478,2024-03-16,USD,BRL,6.886198,2026-03-01 20:26:44
8479,2024-03-17,USD,BRL,6.926598,2026-03-01 20:26:44
8480,2024-03-18,USD,BRL,6.911736,2026-03-01 20:26:44
